reviews_id,user_id,lot_id,booking_id,rating,review_text,sentiment_score,created_at
R1285,U150,P105,B2029,3,"Decent parking, nothing special.",0.23,2025-11-28T10:52:00
R1286,U250,P124,B2170,4,Affordable pricing and close to metro station.,0.82,2026-01-08T06:46:00
R1287,U255,P124,B4479,5,"Very convenient location, will book again.",0.57,2025-12-30T15:30:00
R1288,U267,P121,B2427,5,Affordable pricing and close to metro station.,0.65,2025-11-17T13:33:00
R1289,U276,P117,B1365,4,Affordable pricing and close to metro station.,0.75,2025-11-12T21:39:00
R1290,U182,P126,B3137,5,Clean and well-lit parking area.,0.83,2025-10-16T10:44:00
R1291,U183,P123,B949,1,"Slot was occupied when I arrived, had to wait.",-0.43,2025-11-06T10:02:00
R1292,U197,P107,B1133,1,Price was higher than what was listed.,-0.81,2025-12-10T11:12:00
R1293,U287,P116,B3436,4,"Owner was helpful, smooth experience overall.",0.6,2026-01-25T01:54:00
R1294,U184,P114,B3976,4,"Very convenient location, will book again.",0.83,2026-01-22T21:17:00
R1295,U161,P117,B1623,5,Clean and well-lit parking area.,0.55,2026-01-18T22:14:00
R1296,U164,P117,B2522,2,Price was higher than what was listed.,-0.6,2025-11-25T14:44:00
R1297,U257,P114,B2577,5,Affordable pricing and close to metro station.,0.75,2025-12-23T19:03:00
R1298,U101,P119,B2442,5,Clean and well-lit parking area.,0.65,2025-12-01T20:42:00
R1299,U152,P125,B4958,5,"Very convenient location, will book again.",0.86,2025-10-01T12:52:00
R1300,U181,P115,B1727,5,"Owner was helpful, smooth experience overall.",0.52,2025-12-10T18:22:00
R1301,U189,P126,B1693,4,Affordable pricing and close to metro station.,0.85,2025-12-15T22:58:00
R1302,U107,P113,B283,2,"Narrow entrance, difficult to park.",-0.51,2025-10-15T20:36:00
R1303,U185,P124,B3551,1,"Narrow entrance, difficult to park.",-0.6,2025-10-01T18:35:00
R1304,U244,P116,B4269,5,"Great parking spot, easy to find and secure.",0.89,2025-10-02T09:54:00
R1305,U220,P101,B4644,4,"Owner was helpful, smooth experience overall.",0.59,2026-01-10T09:17:00
R1306,U191,P126,B4431,5,Clean and well-lit parking area.,0.86,2025-10-11T22:04:00
R1307,U219,P113,B328,4,Affordable pricing and close to metro station.,0.58,2025-11-17T18:17:00
R1308,U228,P121,B3871,3,Okay for short-term parking.,0.3,2025-12-21T22:26:00
R1309,U151,P116,B3689,2,"Slot was occupied when I arrived, had to wait.",-0.88,2025-11-10T21:32:00
R1310,U137,P126,B822,4,Clean and well-lit parking area.,0.75,2025-10-28T20:13:00
R1311,U124,P128,B2604,4,Clean and well-lit parking area.,0.58,2026-01-27T18:29:00
R1312,U222,P115,B2301,1,App showed available but lot was full.,-0.66,2025-10-08T00:14:00
R1313,U213,P120,B2282,1,"Slot was occupied when I arrived, had to wait.",-0.81,2025-11-20T17:25:00
R1314,U248,P101,B1267,5,Affordable pricing and close to metro station.,0.59,2026-01-19T19:34:00
R1315,U208,P114,B2710,5,"Very convenient location, will book again.",0.53,2025-10-16T09:22:00
R1316,U297,P108,B3128,3,Okay for short-term parking.,-0.1,2026-01-07T06:47:00
R1317,U172,P118,B1685,4,Affordable pricing and close to metro station.,0.82,2026-01-26T22:42:00
R1318,U161,P118,B2062,5,"Owner was helpful, smooth experience overall.",0.7,2025-11-07T22:57:00
R1319,U101,P101,B4900,4,"Great parking spot, easy to find and secure.",0.52,2025-12-14T14:37:00
R1320,U185,P108,B3681,5,Clean and well-lit parking area.,0.92,2025-12-18T10:49:00
R1321,U212,P108,B703,5,"Very convenient location, will book again.",0.8,2025-11-17T19:53:00
R1322,U216,P106,B3479,3,"Decent parking, nothing special.",0.01,2025-11-08T22:38:00
R1323,U212,P107,B4537,1,"Slot was occupied when I arrived, had to wait.",-0.64,2025-11-19T09:01:00
R1324,U150,P105,B1347,3,"Decent parking, nothing special.",0.1,2025-12-21T14:54:00
R1325,U268,P102,B1038,5,"Owner was helpful, smooth experience overall.",0.76,2025-12-25T16:14:00
R1326,U251,P103,B3126,4,"Very convenient location, will book again.",0.89,2026-01-13T15:39:00
R1327,U113,P125,B4989,4,"Owner was helpful, smooth experience overall.",0.77,2025-11-20T19:00:00
R1328,U175,P122,B2687,5,"Great parking spot, easy to find and secure.",0.94,2025-10-12T17:26:00
R1329,U246,P106,B959,3,"Average experience, would use again if nearby.",0.19,2025-12-30T09:28:00
R1330,U198,P132,B3265,4,"Owner was helpful, smooth experience overall.",0.94,2025-10-17T19:25:00
R1331,U176,P124,B318,4,Clean and well-lit parking area.,0.75,2026-01-19T07:25:00
R1332,U252,P130,B409,2,"Narrow entrance, difficult to park.",-0.49,2026-01-25T17:10:00
R1333,U152,P107,B1282,3,Okay for short-term parking.,0.2,2025-11-09T20:41:00
R1334,U296,P107,B3606,5,"Great parking spot, easy to find and secure.",0.84,2026-01-09T20:50:00
R1335,U215,P128,B3014,5,"Great parking spot, easy to find and secure.",0.51,2025-11-16T08:13:00
R1336,U247,P107,B1146,4,Affordable pricing and close to metro station.,0.56,2025-12-30T22:16:00
R1337,U239,P130,B4227,5,"Very convenient location, will book again.",0.6,2025-12-10T10:25:00
R1338,U284,P103,B3665,4,Clean and well-lit parking area.,0.62,2025-12-01T11:32:00
R1339,U130,P123,B470,3,Okay for short-term parking.,0.26,2025-11-06T15:13:00
R1340,U199,P115,B4620,5,Clean and well-lit parking area.,0.83,2026-01-24T05:30:00
R1341,U103,P125,B3560,4,Clean and well-lit parking area.,0.56,2025-10-28T21:37:00
R1342,U198,P103,B2892,4,Affordable pricing and close to metro station.,0.69,2026-01-15T11:30:00
R1343,U163,P128,B3048,2,"Slot was occupied when I arrived, had to wait.",-0.75,2025-12-17T20:40:00
R1344,U226,P104,B1399,4,"Very convenient location, will book again.",0.87,2025-12-13T20:30:00
R1345,U151,P123,B3911,5,"Great parking spot, easy to find and secure.",0.91,2025-10-22T18:48:00
R1346,U122,P106,B3589,1,"Narrow entrance, difficult to park.",-0.8,2025-11-20T16:43:00
R1347,U189,P117,B3988,5,Affordable pricing and close to metro station.,0.69,2025-12-19T10:10:00
R1348,U212,P131,B4843,5,Affordable pricing and close to metro station.,0.93,2025-10-06T12:12:00
R1349,U111,P131,B4664,5,Affordable pricing and close to metro station.,0.8,2025-11-02T08:46:00
R1350,U269,P124,B2570,4,"Very convenient location, will book again.",0.89,2025-11-03T18:59:00
R1351,U147,P124,B157,1,"Slot was occupied when I arrived, had to wait.",-0.69,2025-11-03T00:15:00
R1352,U134,P124,B2601,5,Clean and well-lit parking area.,0.59,2025-10-23T09:52:00
R1353,U180,P123,B2226,4,"Owner was helpful, smooth experience overall.",0.81,2025-12-28T14:59:00
R1354,U136,P128,B4680,4,Clean and well-lit parking area.,0.56,2025-10-30T14:45:00
R1355,U127,P119,B2447,2,"Narrow entrance, difficult to park.",-0.4,2025-10-03T08:48:00
R1356,U163,P110,B3399,5,Affordable pricing and close to metro station.,0.84,2025-12-23T03:05:00
R1357,U118,P124,B2384,4,"Very convenient location, will book again.",0.64,2025-12-29T21:48:00
R1358,U103,P107,B1191,4,Affordable pricing and close to metro station.,0.72,2025-10-21T22:19:00
R1359,U223,P123,B1257,3,Okay for short-term parking.,0.22,2025-12-27T07:41:00
R1360,U116,P122,B3739,4,"Owner was helpful, smooth experience overall.",0.92,2025-11-12T09:30:00
R1361,U108,P115,B4196,4,Clean and well-lit parking area.,0.66,2025-12-23T18:39:00
R1362,U104,P112,B3611,4,"Great parking spot, easy to find and secure.",0.86,2026-01-08T16:56:00
R1363,U214,P105,B2936,5,Affordable pricing and close to metro station.,0.59,2025-11-11T02:04:00
R1364,U130,P110,B133,5,Clean and well-lit parking area.,0.91,2025-10-19T10:00:00
R1365,U147,P130,B860,4,"Owner was helpful, smooth experience overall.",0.81,2025-11-02T20:14:00
R1366,U299,P123,B3859,2,"Poor lighting at night, felt unsafe.",-0.81,2025-11-27T09:20:00
R1367,U190,P127,B2527,5,"Great parking spot, easy to find and secure.",0.83,2025-11-13T20:20:00
R1368,U265,P115,B559,5,"Very convenient location, will book again.",0.83,2025-11-10T15:58:00
R1369,U262,P132,B2503,5,"Owner was helpful, smooth experience overall.",0.83,2025-11-21T20:48:00
R1370,U209,P107,B1064,4,Clean and well-lit parking area.,0.66,2025-12-19T08:10:00
R1371,U123,P106,B4262,3,"Decent parking, nothing special.",0.2,2025-10-08T10:29:00
R1372,U174,P114,B4165,5,"Great parking spot, easy to find and secure.",0.87,2025-11-20T21:03:00
R1373,U122,P112,B4614,3,"Decent parking, nothing special.",0.04,2025-12-30T14:21:00
R1374,U192,P127,B4972,4,"Very convenient location, will book again.",0.59,2025-10-20T10:50:00
R1375,U196,P109,B2327,3,"Decent parking, nothing special.",0.26,2026-01-07T11:53:00
R1376,U252,P107,B1538,5,Clean and well-lit parking area.,0.78,2025-12-07T18:50:00
R1377,U121,P115,B1411,3,Okay for short-term parking.,0.08,2025-10-13T08:31:00
R1378,U296,P127,B1053,4,"Owner was helpful, smooth experience overall.",0.9,2025-11-04T10:18:00
R1379,U172,P126,B4345,4,"Owner was helpful, smooth experience overall.",0.56,2025-12-06T09:33:00
R1380,U275,P122,B2995,5,"Great parking spot, easy to find and secure.",0.86,2025-10-17T09:08:00
R1381,U135,P107,B3214,4,Affordable pricing and close to metro station.,0.72,2026-01-22T03:21:00
R1382,U196,P115,B293,4,Affordable pricing and close to metro station.,0.52,2025-10-17T04:55:00
R1383,U228,P130,B4261,3,"Average experience, would use again if nearby.",0.29,2025-10-01T10:59:00
R1384,U147,P112,B1748,4,"Very convenient location, will book again.",0.85,2025-10-11T10:52:00
R1385,U259,P130,B437,5,"Great parking spot, easy to find and secure.",0.6,2025-10-23T09:33:00
R1386,U211,P110,B1703,3,"Average experience, would use again if nearby.",0.27,2025-12-01T23:59:00
R1387,U250,P121,B3362,4,"Owner was helpful, smooth experience overall.",0.92,2025-12-10T15:57:00
R1388,U179,P106,B3796,4,Clean and well-lit parking area.,0.86,2025-10-05T16:51:00
R1389,U135,P110,B3264,5,"Great parking spot, easy to find and secure.",0.56,2025-12-20T16:11:00
R1390,U293,P106,B4598,5,Affordable pricing and close to metro station.,0.58,2025-11-18T09:55:00
R1391,U216,P107,B4539,2,App showed available but lot was full.,-0.45,2025-12-02T17:08:00
R1392,U153,P116,B1309,4,Affordable pricing and close to metro station.,0.91,2025-11-03T12:57:00
R1393,U276,P123,B1982,2,"Poor lighting at night, felt unsafe.",-0.77,2025-11-06T07:33:00
R1394,U112,P118,B149,5,"Owner was helpful, smooth experience overall.",0.71,2025-10-29T09:07:00
R1395,U180,P114,B2996,3,Okay for short-term parking.,-0.04,2025-12-08T12:05:00
R1396,U242,P109,B1746,4,Clean and well-lit parking area.,0.72,2025-12-23T16:33:00
R1397,U237,P117,B2529,4,"Owner was helpful, smooth experience overall.",0.79,2025-11-11T01:13:00
R1398,U132,P105,B535,5,"Owner was helpful, smooth experience overall.",0.51,2025-10-10T02:35:00
R1399,U103,P111,B3184,4,Affordable pricing and close to metro station.,0.79,2025-11-02T14:30:00
R1400,U275,P129,B2725,1,"Slot was occupied when I arrived, had to wait.",-0.52,2026-01-03T11:55:00
R1401,U129,P102,B941,4,Affordable pricing and close to metro station.,0.7,2026-01-27T09:01:00
R1402,U212,P131,B1461,4,"Owner was helpful, smooth experience overall.",0.9,2025-10-07T09:20:00
R1403,U175,P127,B3228,4,"Great parking spot, easy to find and secure.",0.56,2025-12-28T15:41:00
R1404,U124,P107,B3473,5,"Great parking spot, easy to find and secure.",0.52,2026-01-25T12:05:00
R1405,U261,P117,B4470,5,Affordable pricing and close to metro station.,0.72,2025-11-25T14:25:00
R1406,U138,P125,B3131,3,"Average experience, would use again if nearby.",0.11,2025-11-17T22:14:00
R1407,U240,P105,B369,4,"Very convenient location, will book again.",0.62,2025-11-20T09:37:00
R1408,U148,P131,B1720,2,Price was higher than what was listed.,-0.32,2025-10-14T11:40:00
R1409,U179,P121,B4935,1,"Slot was occupied when I arrived, had to wait.",-0.75,2025-10-05T23:20:00
R1410,U284,P107,B1314,2,"Slot was occupied when I arrived, had to wait.",-0.74,2025-11-05T22:03:00
R1411,U173,P125,B2341,4,"Great parking spot, easy to find and secure.",0.86,2025-11-17T18:55:00
R1412,U219,P101,B779,4,"Very convenient location, will book again.",0.92,2025-12-06T21:06:00
R1413,U204,P105,B2917,5,"Owner was helpful, smooth experience overall.",0.74,2026-01-15T04:17:00
R1414,U289,P109,B3297,4,Clean and well-lit parking area.,0.51,2025-10-04T13:08:00
R1415,U185,P132,B2209,4,"Great parking spot, easy to find and secure.",0.66,2025-10-02T06:18:00
R1416,U121,P116,B4023,4,"Great parking spot, easy to find and secure.",0.6,2025-12-23T19:41:00
R1417,U201,P122,B1488,4,"Very convenient location, will book again.",0.73,2025-10-19T16:41:00
R1418,U222,P125,B4856,3,"Average experience, would use again if nearby.",0.17,2025-10-22T10:28:00
R1419,U139,P108,B3032,5,Clean and well-lit parking area.,0.68,2025-10-18T16:05:00
R1420,U296,P126,B2499,4,Clean and well-lit parking area.,0.74,2025-12-16T17:12:00
R1421,U249,P119,B2325,5,Clean and well-lit parking area.,0.84,2025-11-25T08:43:00
R1422,U249,P103,B4874,3,"Decent parking, nothing special.",-0.0,2026-01-06T18:23:00
R1423,U227,P110,B3132,5,Affordable pricing and close to metro station.,0.59,2025-12-19T22:18:00
R1424,U209,P109,B376,3,Okay for short-term parking.,0.22,2025-12-13T21:58:00
R1425,U207,P119,B2904,5,"Great parking spot, easy to find and secure.",0.52,2025-10-09T11:11:00
R1426,U296,P111,B1353,4,"Owner was helpful, smooth experience overall.",0.57,2025-12-15T11:26:00
R1427,U151,P102,B161,3,"Average experience, would use again if nearby.",-0.1,2026-01-19T21:51:00
R1428,U197,P123,B1482,4,Clean and well-lit parking area.,0.75,2025-11-02T09:57:00
R1429,U228,P105,B827,5,Clean and well-lit parking area.,0.77,2026-01-18T09:06:00
R1430,U269,P116,B3462,5,"Owner was helpful, smooth experience overall.",0.74,2026-01-27T12:31:00
R1431,U243,P116,B1660,1,"Narrow entrance, difficult to park.",-0.65,2025-12-10T03:12:00
R1432,U272,P101,B3615,4,"Owner was helpful, smooth experience overall.",0.74,2026-01-21T09:36:00
R1433,U216,P129,B1669,5,Clean and well-lit parking area.,0.59,2025-12-27T23:26:00
R1434,U167,P108,B2947,4,"Very convenient location, will book again.",0.87,2025-12-06T14:03:00
R1435,U242,P102,B3757,5,Clean and well-lit parking area.,0.94,2025-12-13T18:40:00
R1436,U179,P109,B814,5,"Great parking spot, easy to find and secure.",0.74,2025-12-27T21:45:00
R1437,U204,P125,B3206,3,"Average experience, would use again if nearby.",0.05,2025-12-26T07:37:00
R1438,U167,P104,B3816,5,"Very convenient location, will book again.",0.86,2025-12-18T22:09:00
R1439,U230,P130,B3494,5,"Very convenient location, will book again.",0.59,2025-10-20T08:55:00
R1440,U102,P123,B2866,5,"Great parking spot, easy to find and secure.",0.64,2025-10-15T18:58:00
R1441,U111,P111,B402,5,Clean and well-lit parking area.,0.92,2025-10-05T15:15:00
R1442,U254,P111,B1960,5,Clean and well-lit parking area.,0.58,2025-11-05T19:02:00
R1443,U187,P111,B3660,5,Affordable pricing and close to metro station.,0.55,2026-01-21T09:14:00
R1444,U262,P109,B2886,4,Affordable pricing and close to metro station.,0.75,2025-12-26T17:37:00
R1445,U197,P108,B4173,4,"Owner was helpful, smooth experience overall.",0.76,2025-10-17T02:38:00
R1446,U167,P110,B3818,4,"Owner was helpful, smooth experience overall.",0.77,2025-11-09T10:05:00
R1447,U269,P127,B2810,3,"Decent parking, nothing special.",-0.03,2025-11-21T17:41:00
R1448,U192,P127,B871,5,Clean and well-lit parking area.,0.82,2025-12-14T17:05:00
R1449,U261,P132,B2485,4,"Owner was helpful, smooth experience overall.",0.61,2025-11-19T18:55:00
R1450,U234,P110,B452,5,"Very convenient location, will book again.",0.93,2025-11-02T05:16:00
R1451,U178,P106,B2422,4,"Very convenient location, will book again.",0.6,2025-12-04T21:39:00
R1452,U188,P111,B4867,3,"Decent parking, nothing special.",-0.09,2025-12-22T18:36:00
R1453,U161,P120,B2665,2,"Slot was occupied when I arrived, had to wait.",-0.56,2025-10-26T00:11:00
R1454,U272,P129,B4506,2,"Narrow entrance, difficult to park.",-0.78,2025-10-05T20:46:00
R1455,U183,P119,B1230,5,"Great parking spot, easy to find and secure.",0.78,2026-01-02T23:55:00
R1456,U295,P114,B4424,3,"Average experience, would use again if nearby.",-0.01,2025-12-16T02:46:00
R1457,U218,P127,B1613,5,"Very convenient location, will book again.",0.69,2025-11-20T21:19:00
R1458,U184,P127,B2331,5,"Very convenient location, will book again.",0.58,2025-11-29T17:57:00
R1459,U152,P121,B3800,5,Clean and well-lit parking area.,0.69,2025-10-17T11:21:00
R1460,U287,P124,B4252,5,"Owner was helpful, smooth experience overall.",0.56,2025-12-21T19:49:00
R1461,U243,P127,B3881,5,"Great parking spot, easy to find and secure.",0.65,2025-10-01T20:10:00
R1462,U283,P115,B3357,4,Clean and well-lit parking area.,0.59,2025-10-06T11:00:00
R1463,U125,P131,B623,5,"Owner was helpful, smooth experience overall.",0.87,2026-01-11T16:11:00
R1464,U222,P119,B4449,3,"Average experience, would use again if nearby.",0.19,2026-01-01T22:51:00
R1465,U254,P102,B1817,2,Price was higher than what was listed.,-0.8,2025-10-05T10:58:00
R1466,U218,P122,B2584,3,"Average experience, would use again if nearby.",-0.07,2025-12-21T21:14:00
R1467,U252,P123,B3052,5,Clean and well-lit parking area.,0.51,2025-12-05T02:54:00
R1468,U296,P107,B3282,4,Affordable pricing and close to metro station.,0.6,2026-01-27T21:06:00
R1469,U256,P111,B4281,5,Clean and well-lit parking area.,0.72,2025-12-05T19:43:00
R1470,U156,P102,B4142,4,Clean and well-lit parking area.,0.68,2025-10-29T14:10:00
R1471,U273,P109,B3586,4,Clean and well-lit parking area.,0.94,2025-10-04T21:25:00
R1472,U217,P115,B2087,4,Affordable pricing and close to metro station.,0.86,2025-11-12T19:40:00
R1473,U188,P129,B1179,3,"Decent parking, nothing special.",-0.07,2025-12-19T11:28:00
R1474,U128,P107,B3081,4,Affordable pricing and close to metro station.,0.57,2025-10-27T14:22:00
R1475,U250,P102,B4988,4,"Owner was helpful, smooth experience overall.",0.51,2025-11-13T06:52:00
R1476,U209,P131,B1882,3,"Average experience, would use again if nearby.",-0.04,2025-12-06T13:14:00
R1477,U121,P121,B4109,4,"Very convenient location, will book again.",0.74,2025-10-13T12:38:00
R1478,U153,P126,B1908,5,"Great parking spot, easy to find and secure.",0.53,2026-01-19T10:22:00
R1479,U291,P110,B797,5,"Very convenient location, will book again.",0.53,2026-01-11T09:04:00
R1480,U154,P105,B3888,5,Affordable pricing and close to metro station.,0.55,2025-11-01T00:47:00
R1481,U173,P101,B3340,4,"Very convenient location, will book again.",0.8,2025-11-02T20:23:00
R1482,U223,P132,B1174,3,"Average experience, would use again if nearby.",-0.09,2025-10-18T18:42:00
R1483,U126,P113,B3336,4,"Great parking spot, easy to find and secure.",0.94,2025-10-08T01:03:00
R1484,U120,P110,B2436,4,"Owner was helpful, smooth experience overall.",0.67,2025-11-10T15:48:00
R1485,U228,P124,B1376,5,"Great parking spot, easy to find and secure.",0.65,2025-11-08T18:58:00
R1486,U283,P123,B3152,1,"Poor lighting at night, felt unsafe.",-0.62,2026-01-16T20:57:00
R1487,U113,P113,B2092,5,Clean and well-lit parking area.,0.73,2025-12-21T10:01:00
R1488,U155,P129,B1668,5,Clean and well-lit parking area.,0.69,2026-01-25T18:33:00
R1489,U110,P109,B357,3,Okay for short-term parking.,0.09,2025-12-18T21:24:00
R1490,U186,P111,B1328,4,Clean and well-lit parking area.,0.65,2025-12-16T09:56:00
R1491,U145,P127,B379,5,"Very convenient location, will book again.",0.64,2025-12-12T06:29:00
R1492,U290,P131,B4190,4,"Great parking spot, easy to find and secure.",0.51,2025-12-08T17:00:00
R1493,U124,P115,B1275,4,"Very convenient location, will book again.",0.8,2026-01-24T10:41:00
R1494,U158,P119,B168,5,Affordable pricing and close to metro station.,0.78,2025-11-16T20:24:00
R1495,U130,P114,B3480,4,"Great parking spot, easy to find and secure.",0.8,2025-11-10T12:54:00
R1496,U169,P104,B2163,4,"Great parking spot, easy to find and secure.",0.92,2025-12-07T14:12:00
R1497,U296,P112,B5014,4,"Very convenient location, will book again.",0.71,2026-01-17T22:11:00
R1498,U109,P111,B3013,5,"Owner was helpful, smooth experience overall.",0.9,2025-12-22T14:55:00
R1499,U288,P127,B4258,3,"Decent parking, nothing special.",0.08,2025-10-26T17:13:00
R1500,U254,P103,B1774,4,"Very convenient location, will book again.",0.71,2025-11-10T13:01:00
R1501,U260,P128,B4331,4,"Great parking spot, easy to find and secure.",0.78,2025-10-24T09:11:00
R1502,U180,P107,B2302,5,"Great parking spot, easy to find and secure.",0.6,2026-01-05T19:54:00
R1503,U150,P123,B1961,1,Price was higher than what was listed.,-0.77,2026-01-23T22:54:00
R1504,U291,P104,B1605,4,"Very convenient location, will book again.",0.73,2025-11-14T19:12:00
R1505,U170,P113,B1410,3,Okay for short-term parking.,-0.07,2025-12-25T00:06:00
R1506,U183,P132,B210,5,"Very convenient location, will book again.",0.61,2026-01-21T10:51:00
R1507,U158,P109,B2667,4,"Owner was helpful, smooth experience overall.",0.86,2025-10-07T14:13:00
R1508,U285,P108,B2068,4,"Owner was helpful, smooth experience overall.",0.71,2025-10-13T10:01:00
R1509,U202,P128,B633,4,"Very convenient location, will book again.",0.51,2026-01-27T20:05:00
R1510,U263,P118,B4134,5,"Owner was helpful, smooth experience overall.",0.53,2025-12-29T16:04:00
R1511,U241,P106,B5031,4,Clean and well-lit parking area.,0.91,2025-12-18T09:24:00
R1512,U110,P117,B1599,5,Affordable pricing and close to metro station.,0.93,2026-01-07T09:43:00
R1513,U192,P118,B1014,2,"Narrow entrance, difficult to park.",-0.52,2026-01-20T16:11:00
R1514,U190,P128,B2469,3,Okay for short-term parking.,-0.03,2025-10-16T21:39:00
R1515,U107,P130,B1060,4,"Very convenient location, will book again.",0.67,2025-11-04T05:33:00
R1516,U153,P113,B3241,5,Affordable pricing and close to metro station.,0.64,2025-11-04T14:50:00
R1517,U140,P109,B3853,2,App showed available but lot was full.,-0.43,2025-11-09T13:53:00
R1518,U213,P107,B4151,4,Affordable pricing and close to metro station.,0.74,2026-01-06T19:50:00
R1519,U267,P117,B980,5,Clean and well-lit parking area.,0.85,2025-12-07T22:47:00
R1520,U180,P115,B476,4,Clean and well-lit parking area.,0.66,2026-01-02T16:40:00
R1521,U102,P117,B4473,4,Affordable pricing and close to metro station.,0.89,2025-10-07T18:23:00
R1522,U224,P111,B415,2,App showed available but lot was full.,-0.64,2025-11-15T20:31:00
R1523,U179,P127,B1159,4,"Very convenient location, will book again.",0.69,2025-11-02T10:23:00
R1524,U186,P107,B502,2,"Poor lighting at night, felt unsafe.",-0.61,2026-01-17T00:06:00
R1525,U184,P121,B1095,5,Affordable pricing and close to metro station.,0.77,2025-10-09T21:38:00
R1526,U288,P111,B4712,4,Clean and well-lit parking area.,0.9,2025-12-12T11:34:00
R1527,U129,P106,B898,4,"Very convenient location, will book again.",0.71,2025-10-16T09:00:00
R1528,U262,P105,B2037,5,Clean and well-lit parking area.,0.92,2025-10-14T11:40:00
R1529,U201,P125,B2717,5,"Very convenient location, will book again.",0.68,2026-01-12T15:04:00
R1530,U200,P101,B1979,5,Clean and well-lit parking area.,0.65,2026-01-21T12:26:00
R1531,U194,P107,B3359,4,"Great parking spot, easy to find and secure.",0.63,2025-10-08T21:13:00
R1532,U126,P125,B1893,1,Price was higher than what was listed.,-0.89,2025-10-10T11:15:00
R1533,U179,P132,B1580,5,"Great parking spot, easy to find and secure.",0.88,2025-10-02T07:30:00
R1534,U102,P122,B2098,5,Affordable pricing and close to metro station.,0.54,2026-01-12T06:32:00
R1535,U244,P102,B3747,4,Clean and well-lit parking area.,0.65,2026-01-13T07:56:00
R1536,U299,P126,B4488,2,Price was higher than what was listed.,-0.75,2025-12-29T00:47:00
R1537,U194,P125,B3451,4,Clean and well-lit parking area.,0.83,2025-12-12T00:47:00
R1538,U201,P111,B1355,4,Affordable pricing and close to metro station.,0.92,2025-10-10T10:33:00
R1539,U251,P109,B2992,3,"Decent parking, nothing special.",0.23,2025-11-18T21:26:00
R1540,U217,P106,B1933,4,"Owner was helpful, smooth experience overall.",0.64,2026-01-25T12:10:00
R1541,U116,P102,B3833,3,"Decent parking, nothing special.",0.08,2025-12-08T15:22:00
R1542,U295,P131,B3423,4,"Great parking spot, easy to find and secure.",0.61,2025-12-17T19:20:00
R1543,U187,P117,B215,4,Clean and well-lit parking area.,0.92,2025-12-05T14:01:00
R1544,U270,P120,B2349,5,"Great parking spot, easy to find and secure.",0.55,2026-01-08T22:40:00
R1545,U124,P131,B1768,4,Affordable pricing and close to metro station.,0.93,2025-10-20T07:43:00
R1546,U153,P107,B163,3,Okay for short-term parking.,0.23,2025-10-11T21:44:00
R1547,U168,P104,B181,4,"Great parking spot, easy to find and secure.",0.82,2026-01-09T21:24:00
R1548,U216,P106,B936,3,"Average experience, would use again if nearby.",0.21,2025-12-15T19:26:00
R1549,U118,P112,B487,3,"Average experience, would use again if nearby.",0.04,2025-11-11T10:35:00
R1550,U273,P126,B2047,5,Affordable pricing and close to metro station.,0.63,2025-12-20T00:32:00
R1551,U206,P111,B925,4,"Great parking spot, easy to find and secure.",0.67,2025-12-03T21:02:00
R1552,U291,P108,B3688,5,Clean and well-lit parking area.,0.58,2025-10-02T07:44:00
R1553,U222,P104,B1855,4,"Owner was helpful, smooth experience overall.",0.84,2026-01-23T20:32:00
R1554,U300,P129,B4863,5,"Owner was helpful, smooth experience overall.",0.71,2025-10-12T21:56:00
R1555,U234,P118,B4257,4,Clean and well-lit parking area.,0.9,2025-12-23T15:42:00
R1556,U264,P131,B3517,2,App showed available but lot was full.,-0.37,2026-01-10T09:41:00
R1557,U231,P106,B2856,4,"Owner was helpful, smooth experience overall.",0.57,2025-10-26T08:43:00
R1558,U154,P126,B228,5,"Very convenient location, will book again.",0.6,2025-10-27T10:39:00
R1559,U149,P120,B1760,4,Clean and well-lit parking area.,0.68,2026-01-10T18:17:00
R1560,U218,P121,B2409,3,Okay for short-term parking.,-0.05,2025-12-02T18:12:00
R1561,U110,P110,B3619,5,"Very convenient location, will book again.",0.81,2025-11-29T21:23:00
R1562,U136,P101,B1062,4,Clean and well-lit parking area.,0.83,2025-12-21T15:38:00
R1563,U195,P111,B231,5,"Very convenient location, will book again.",0.82,2025-10-14T00:05:00
R1564,U196,P114,B1850,4,Clean and well-lit parking area.,0.71,2025-11-17T23:19:00
R1565,U115,P102,B1430,5,"Owner was helpful, smooth experience overall.",0.88,2025-12-17T10:52:00
R1566,U213,P116,B3427,3,Okay for short-term parking.,0.14,2025-12-30T16:03:00
R1567,U293,P106,B3509,5,Clean and well-lit parking area.,0.95,2025-12-23T18:19:00
R1568,U134,P122,B3483,1,"Slot was occupied when I arrived, had to wait.",-0.41,2025-11-11T09:30:00
R1569,U186,P101,B1345,4,"Owner was helpful, smooth experience overall.",0.83,2025-12-08T17:59:00
R1570,U245,P126,B3457,3,"Decent parking, nothing special.",-0.05,2025-12-20T12:54:00
R1571,U287,P132,B3487,4,Clean and well-lit parking area.,0.87,2025-12-11T21:44:00
R1572,U205,P127,B565,3,Okay for short-term parking.,0.02,2026-01-24T12:05:00
R1573,U270,P115,B3090,3,"Average experience, would use again if nearby.",0.07,2025-11-16T15:59:00
R1574,U221,P119,B1946,5,Affordable pricing and close to metro station.,0.71,2025-11-02T19:35:00
R1575,U265,P123,B1077,3,"Average experience, would use again if nearby.",0.03,2025-12-17T12:25:00
